player_id,name,firstname,lastname,photo,dob,age,nationality,height,weight,position,current_team,team_id,team_logo,last_season,kit_number
25004,S. Ortega,Stefan,Ortega Moreno,https://media.api-sports.io/football/players/25004.png,1992-11-06,33.0,Germany,185.0,88.0,Goalkeeper,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2025,27.0
278074,S. Oulad M&apos;Hand,Salah,Oulad M'Hand,https://media.api-sports.io/football/players/278074.png,2003-08-20,22.0,Netherlands,177.0,70.0,Midfielder,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2024,
284471,S. Parkes,Stefan Charles Earl,Parkes,https://media.api-sports.io/football/players/284471.png,2004-03-28,21.0,England,,,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2023,
284408,S. Perkins,Sonny,Tufail Perkins,https://media.api-sports.io/football/players/284408.png,2004-02-10,21.0,England,178.0,,Attacker,Leeds,63,https://media.api-sports.io/football/teams/63.png,2022,
398004,S. Proctor,Sam,Proctor,https://media.api-sports.io/football/players/398004.png,2006-12-21,19.0,England,,,Goalkeeper,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,1.0
278123,S. Revan,Sebastian,Revan,https://media.api-sports.io/football/players/278123.png,2003-07-14,22.0,England,181.0,,Midfielder,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
557335,S. Ridgeon,,,https://media.api-sports.io/football/players/557335.png,,17.0,,,,Midfielder,Fulham,36,https://media.api-sports.io/football/teams/36.png,2025,10.0
2461,S. Rondón,José Salomón,Rondón Giménez,https://media.api-sports.io/football/players/2461.png,1989-09-16,36.0,Venezuela,186.0,86.0,Attacker,Everton,45,https://media.api-sports.io/football/teams/45.png,2022,
392636,S. Sachdev,Sai,Sachdev,https://media.api-sports.io/football/players/392636.png,2004-10-23,20.0,England,,,Defender,Sheffield Utd,62,https://media.api-sports.io/football/teams/62.png,2023,
163054,S. Shoretire,Shola Maxwell,Shoretire,https://media.api-sports.io/football/players/163054.png,2004-02-02,21.0,England,170.0,70.0,Attacker,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
18884,S. Surridge,Samuel William,Surridge,https://media.api-sports.io/football/players/18884.png,1998-07-28,27.0,England,191.0,77.0,Attacker,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2023,
284523,S. Swinkels,Sil,Laurentius Swinkels,https://media.api-sports.io/football/players/284523.png,2004-01-06,21.0,Netherlands,190.0,78.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
17579,S. Szmodics,Samuel Joseph,Szmodics,https://media.api-sports.io/football/players/17579.png,1995-09-24,30.0,Republic of Ireland,168.0,64.0,Attacker,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
45815,S. Tedić,Slobodan,Tedić,https://media.api-sports.io/football/players/45815.png,2000-04-13,25.0,Serbia,190.0,79.0,Attacker,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2023,
31146,S. Tonali,Sandro,Tonali,https://media.api-sports.io/football/players/31146.png,2000-05-08,25.0,Italy,181.0,79.0,Midfielder,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2025,8.0
39243,S. Tronstad,Sondre,Bjorvand Tronstad,https://media.api-sports.io/football/players/39243.png,1995-08-26,30.0,Norway,174.0,70.0,Midfielder,Vitesse,200,https://media.api-sports.io/football/teams/200.png,2022,
69403,S. Twine,Scott Edward,Twine,https://media.api-sports.io/football/players/69403.png,1999-07-14,26.0,England,174.0,69.0,Midfielder,Burnley,44,https://media.api-sports.io/football/teams/44.png,2023,
343311,S. Tzimas,Stefanos,Tzimas,https://media.api-sports.io/football/players/343311.png,2006-01-06,19.0,Greece,186.0,77.0,Attacker,Brighton,51,https://media.api-sports.io/football/teams/51.png,2025,9.0
357047,S. van Duivenbooden,Simon,van Duivenbooden,https://media.api-sports.io/football/players/357047.png,2002-05-11,23.0,Netherlands,190.0,80.0,Attacker,Vitesse,200,https://media.api-sports.io/football/teams/200.png,2022,
36922,S. van den Berg,Sepp,van den Berg,https://media.api-sports.io/football/players/36922.png,2001-12-20,24.0,Netherlands,189.0,74.0,Defender,Brentford,55,https://media.api-sports.io/football/teams/55.png,2025,4.0
19558,Sam Morsy,Samy Sayed,Morsy,https://media.api-sports.io/football/players/19558.png,1991-09-10,34.0,Egypt,175.0,70.0,Midfielder,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
327733,Sam Rak-Sakyi,Samuel,Rak-Sakyi,https://media.api-sports.io/football/players/327733.png,2005-03-27,20.0,England,178.0,73.0,Midfielder,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
303017,Samuel Mather,Samuel,Mather,https://media.api-sports.io/football/players/303017.png,2004-09-03,21.0,England,,,Forward,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
206404,Samy Olivier Chouchane,Samy Olivier,Chouchane,https://media.api-sports.io/football/players/206404.png,2003-09-05,22.0,Tunisia,180.0,,Midfielder,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
19352,Sergi Canós,Sergi,Canós Tenés,https://media.api-sports.io/football/players/19352.png,1997-02-02,28.0,Spain,177.0,75.0,Midfielder,Brentford,55,https://media.api-sports.io/football/teams/55.png,2023,
23,Sergio Gómez,Sergio,Gómez Martín,https://media.api-sports.io/football/players/23.png,2000-09-04,25.0,Spain,173.0,71.0,Attacker,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
396483,Shea Lacey,Shea,Lacey,https://media.api-sports.io/football/players/396483.png,2007-04-14,18.0,England,167.0,,Attacker,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
359117,Shumaira Mheuka,Shumaira,Mheuka,https://media.api-sports.io/football/players/359117.png,2007-10-20,18.0,England,182.0,75.0,Attacker,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,9.0
284403,Silko Amari Otieno Thomas,Silko,Amari Otieno Thomas,https://media.api-sports.io/football/players/284403.png,2004-06-25,21.0,England,,,Attacker,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
186,Son Heung-Min,Heung-Min,Son,https://media.api-sports.io/football/players/186.png,1992-07-08,33.0,Korea Republic,183.0,78.0,Attacker,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,
330636,Sonny Aljofree,Sonny,Aljofree,https://media.api-sports.io/football/players/330636.png,2004-12-19,21.0,England,186.0,,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
414455,Souza,João Victor,de Souza Menezes,https://media.api-sports.io/football/players/414455.png,2006-06-16,19.0,Brazil,178.0,67.0,Defender,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2025,38.0
310187,Stefan Bajčetić,Stefan,Bajčetić Maquieira,https://media.api-sports.io/football/players/310187.png,2004-10-22,21.0,Spain,185.0,77.0,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
312256,Sydie Peck,Sydie,Peck,https://media.api-sports.io/football/players/312256.png,2004-09-13,21.0,England,173.0,65.0,Midfielder,Sheffield Utd,62,https://media.api-sports.io/football/teams/62.png,2023,
266657,Sávio,Sávio,Moreira de Oliveira,https://media.api-sports.io/football/players/266657.png,2004-04-10,21.0,Brazil,179.0,66.0,Attacker,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2025,26.0
174174,T. Ablade,Terry,Ablade,https://media.api-sports.io/football/players/174174.png,2001-10-12,24.0,Finland,,,Attacker,Fulham,36,https://media.api-sports.io/football/teams/36.png,2022,
19194,T. Abraham,Tammy,Bakumo-Abraham,https://media.api-sports.io/football/players/19194.png,1997-10-02,28.0,England,190.0,80.0,Attacker,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,18.0
1150,T. Adams,Tyler Shaan,Adams,https://media.api-sports.io/football/players/1150.png,1999-02-14,26.0,USA,175.0,72.0,Midfielder,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2025,12.0
19145,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,https://media.api-sports.io/football/players/19145.png,1997-09-24,28.0,England,196.0,80.0,Defender,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,4.0
284493,T. Adaramola,Omotayo Daniel,Adaramola,https://media.api-sports.io/football/players/284493.png,2003-11-14,22.0,Republic of Ireland,177.0,68.0,Defender,Crystal Palace,52,https://media.api-sports.io/football/teams/52.png,2024,
283,T. Alexander-Arnold,Trent John,Alexander-Arnold,https://media.api-sports.io/football/players/283.png,1998-10-07,27.0,England,175.0,67.0,Defender,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
110153,T. Arokodare,Toluwalase Emmanuel,Arokodare,https://media.api-sports.io/football/players/110153.png,2000-11-23,25.0,Nigeria,197.0,97.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,14.0
8598,T. Awoniyi,Taiwo Micheal,Awoniyi,https://media.api-sports.io/football/players/8598.png,1997-08-12,28.0,Nigeria,183.0,84.0,Attacker,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2025,9.0
343684,T. Barry,Thierno,Barry,https://media.api-sports.io/football/players/343684.png,2002-10-21,23.0,France,195.0,82.0,Attacker,Everton,45,https://media.api-sports.io/football/teams/45.png,2025,11.0
37130,T. Buitink,Thomas,Buitink,https://media.api-sports.io/football/players/37130.png,2000-06-14,25.0,Netherlands,174.0,71.0,Attacker,Vitesse,200,https://media.api-sports.io/football/teams/200.png,2022,
19025,T. Cairney,Thomas,Cairney,https://media.api-sports.io/football/players/19025.png,1991-01-20,34.0,Scotland,185.0,84.0,Midfielder,Fulham,36,https://media.api-sports.io/football/teams/36.png,2025,10.0
215874,T. Cannon,Thomas Christopher,Cannon,https://media.api-sports.io/football/players/215874.png,2002-12-28,23.0,Republic of Ireland,180.0,64.0,Attacker,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
416250,T. Carroll,Theodore,Carroll,https://media.api-sports.io/football/players/416250.png,2006-10-19,19.0,England,,,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,4.0
2920,T. Castagne,Timothy,Castagne,https://media.api-sports.io/football/players/2920.png,1995-12-05,30.0,Belgium,185.0,80.0,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2025,21.0
19720,T. Chalobah,Trevoh Thomas,Chalobah,https://media.api-sports.io/football/players/19720.png,1999-07-05,26.0,England,190.0,75.0,Defender,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,23.0
171035,T. Chirewa,Tawanda,Chirewa,https://media.api-sports.io/football/players/171035.png,2003-10-11,22.0,England,181.0,72.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,
906,T. Chong,Tahith Jose,Chong,https://media.api-sports.io/football/players/906.png,1999-12-04,26.0,Netherlands,185.0,75.0,Midfielder,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
280688,T. Corbeanu,Theodor Alexander,Corbeanu,https://media.api-sports.io/football/players/280688.png,2002-05-17,23.0,Canada,190.0,83.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2023,
191337,T. Crama,Tristan,Crama,https://media.api-sports.io/football/players/191337.png,2001-11-08,24.0,France,192.0,78.0,Defender,Brentford,55,https://media.api-sports.io/football/teams/55.png,2024,
18762,T. Davies,Thomas,Davies,https://media.api-sports.io/football/players/18762.png,1998-06-30,27.0,England,180.0,70.0,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2023,
304317,T. Dibling,Tyler-Jay,Dibling,https://media.api-sports.io/football/players/304317.png,2006-03-12,19.0,England,178.0,72.0,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2025,20.0
1003,T. Domgjoni,Toni,Domgjoni,https://media.api-sports.io/football/players/1003.png,1998-09-04,27.0,Kosovo,179.0,74.0,Midfielder,Vitesse,200,https://media.api-sports.io/football/teams/200.png,2022,
144732,T. Doyle,Thomas Glyn,Doyle,https://media.api-sports.io/football/players/144732.png,2001-10-17,24.0,England,172.0,73.0,Midfielder,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
389302,T. Edozie,Tom,Edozie,https://media.api-sports.io/football/players/389302.png,2006-05-18,19.0,England,178.0,68.0,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,
557460,T. Fletcher,,,https://media.api-sports.io/football/players/557460.png,,18.0,,,,Midfielder,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,6.0
192351,T. Fornah,Tyrese Momodu,Fornah,https://media.api-sports.io/football/players/192351.png,1999-09-11,26.0,England,181.0,78.0,Midfielder,Nottingham Forest,65,https://media.api-sports.io/football/teams/65.png,2023,
19831,T. Fosu,Tariqe,Fosu,https://media.api-sports.io/football/players/19831.png,1995-11-05,30.0,Ghana,180.0,75.0,Attacker,Brentford,55,https://media.api-sports.io/football/teams/55.png,2022,
129707,T. Francois,Tyrese Jay,Francois,https://media.api-sports.io/football/players/129707.png,2000-07-16,25.0,Australia,173.0,60.0,Midfielder,Fulham,36,https://media.api-sports.io/football/teams/36.png,2023,
328101,T. Fredricson,Tyler,Fredricson,https://media.api-sports.io/football/players/328101.png,2005-02-23,20.0,England,184.0,70.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,4.0
350590,T. Gidaree,Tarik,Gidaree,https://media.api-sports.io/football/players/350590.png,2003-05-08,20.0,England,,,Defender,Bournemouth,35,https://media.api-sports.io/football/teams/35.png,2022,
349384,T. Hall,Tyrese,Hall,https://media.api-sports.io/football/players/349384.png,2005-09-04,20.0,England,,,Midfielder,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,
144729,T. Harwood-Bellis,Taylor Jay,Harwood-Bellis,https://media.api-sports.io/football/players/144729.png,2002-01-30,23.0,England,188.0,82.0,Defender,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
2931,T. Heaton,Thomas David,Heaton,https://media.api-sports.io/football/players/2931.png,1986-04-15,39.0,England,188.0,85.0,Goalkeeper,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,22.0
384585,T. Hernes,Travis Enrique,Hernes,https://media.api-sports.io/football/players/384585.png,2005-11-04,20.0,England,179.0,72.0,Midfielder,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2024,
19603,T. Holmes,Thomas Richard,Holmes,https://media.api-sports.io/football/players/19603.png,2000-03-12,25.0,England,189.0,82.0,Defender,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
119121,T. Hume,Trai,Hume,https://media.api-sports.io/football/players/119121.png,2002-03-18,23.0,Northern Ireland,180.0,75.0,Defender,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,32.0
66240,T. Hájek,Tomáš,Hájek,https://media.api-sports.io/football/players/66240.png,1991-12-01,33.0,Czechia,187.0,77.0,Defender,Vitesse,200,https://media.api-sports.io/football/teams/200.png,2022,
284500,T. Iroegbunam,Timothy Emeka,Iroegbunam,https://media.api-sports.io/football/players/284500.png,2003-06-30,22.0,England,183.0,70.0,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2025,42.0
8471,T. Kaminski,Thomas,Kaminski,https://media.api-sports.io/football/players/8471.png,1992-10-23,33.0,Belgium,190.0,82.0,Goalkeeper,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
357060,T. Katsukunya,Thierry Alfred Farai,Katsukunya,https://media.api-sports.io/football/players/357060.png,2005-11-30,20.0,Wales,180.0,69.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
261,T. Kehrer,Jan Thilo,Kehrer,https://media.api-sports.io/football/players/261.png,1996-09-21,29.0,Germany,186.0,76.0,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2023,
82855,T. King,Thomas Lloyd,King,https://media.api-sports.io/football/players/82855.png,1995-03-09,30.0,Wales,194.0,80.0,Goalkeeper,Everton,45,https://media.api-sports.io/football/teams/45.png,2025,31.0
19043,T. Kongolo,Terence,Kongolo,https://media.api-sports.io/football/players/19043.png,1994-02-14,31.0,Netherlands,188.0,70.0,Defender,NAC Breda,203,https://media.api-sports.io/football/teams/203.png,2024,
19061,T. Krul,Timothy Michael,Krul,https://media.api-sports.io/football/players/19061.png,1988-04-03,37.0,Netherlands,193.0,84.0,Goalkeeper,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
138815,T. Lamptey,Tariq Kwame,Nii-Lante Lamptey,https://media.api-sports.io/football/players/138815.png,2000-09-30,25.0,Ghana,163.0,55.0,Defender,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
158694,T. Livramento,Valentino Francisco,Livramento,https://media.api-sports.io/football/players/158694.png,2002-11-12,23.0,England,182.0,65.0,Defender,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2025,21.0
20203,T. Lockyer,Thomas Alun,Lockyer,https://media.api-sports.io/football/players/20203.png,1994-12-03,31.0,Wales,185.0,72.0,Defender,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
37145,T. Malacia,Tyrell Johannes Chicco,Malacia,https://media.api-sports.io/football/players/37145.png,1999-08-17,26.0,Netherlands,170.0,67.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2025,12.0
167663,T. McGill,Thomas Peter,Wayne McGill,https://media.api-sports.io/football/players/167663.png,2000-03-25,25.0,Canada,185.0,80.0,Goalkeeper,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
153429,T. Mengi,Teden Mambuene,Mengi,https://media.api-sports.io/football/players/153429.png,2002-04-30,23.0,England,186.0,78.0,Defender,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2023,
19179,T. Mings,Tyrone Deon,Mings,https://media.api-sports.io/football/players/19179.png,1993-03-13,32.0,England,196.0,77.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,5.0
182201,T. Mitchell,Tyrick Kwon,Mitchell,https://media.api-sports.io/football/players/182201.png,1999-09-01,26.0,England,175.0,68.0,Midfielder,Crystal Palace,52,https://media.api-sports.io/football/teams/52.png,2025,3.0
162590,T. Morton,Tyler Scott,Morton,https://media.api-sports.io/football/players/162590.png,2002-10-31,23.0,England,182.0,75.0,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
662,T. Ndombélé,Tanguy,Ndombélé Alvaro,https://media.api-sports.io/football/players/662.png,1996-12-28,29.0,France,181.0,76.0,Midfielder,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2023,
397997,T. Nyoni,Treymaurice,Nyoni,https://media.api-sports.io/football/players/397997.png,2007-06-30,18.0,England,180.0,75.0,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2025,42.0
284556,T. O&apos;Reilly,Tommi Dylan,O'Reilly,https://media.api-sports.io/football/players/284556.png,2003-12-15,22.0,England,170.0,63.0,Midfielder,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2024,
167657,T. Onyango,Tyler Jaden,Napier Edward Onyango,https://media.api-sports.io/football/players/167657.png,2003-03-04,22.0,England,190.0,76.0,Midfielder,Everton,45,https://media.api-sports.io/football/teams/45.png,2025,
149551,T. Parrott,Troy Daniel,Parrott,https://media.api-sports.io/football/players/149551.png,2002-02-04,23.0,Republic of Ireland,185.0,78.0,Attacker,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,
49,T. Partey,Thomas,Teye Partey,https://media.api-sports.io/football/players/49.png,1993-06-13,32.0,Ghana,185.0,77.0,Midfielder,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2024,
308843,T. Patterson,Travis,Patterson,https://media.api-sports.io/football/players/308843.png,2005-10-06,20.0,England,178.0,64.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,
19023,T. Ream,Timothy Michael,Ream,https://media.api-sports.io/football/players/19023.png,1987-10-05,38.0,USA,185.0,80.0,Defender,Fulham,36,https://media.api-sports.io/football/teams/36.png,2024,
36902,T. Reijnders,Tijjani,Reijnders,https://media.api-sports.io/football/players/36902.png,1998-07-29,27.0,Netherlands,178.0,73.0,Midfielder,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2025,4.0
546703,T. Rowe,,,https://media.api-sports.io/football/players/546703.png,,19.0,,,,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,
401389,T. Sanusi,Trevan,Sanusi,https://media.api-sports.io/football/players/401389.png,2007-04-25,18.0,England,178.0,60.0,Attacker,Newcastle,34,https://media.api-sports.io/football/teams/34.png,2024,
342243,T. Setford,Tommy,Hogan Setford,https://media.api-sports.io/football/players/342243.png,2006-03-13,19.0,England,185.0,76.0,Goalkeeper,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2024,35.0
180940,T. Sharman-Lowe,Teddy Samuel,Sharman-Lowe,https://media.api-sports.io/football/players/180940.png,2003-03-30,22.0,England,189.0,73.0,Goalkeeper,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,28.0
1243,T. Souček,Tomáš,Souček,https://media.api-sports.io/football/players/1243.png,1995-02-27,30.0,Czechia,192.0,86.0,Midfielder,West Ham,48,https://media.api-sports.io/football/teams/48.png,2025,28.0
1835,T. Strakosha,Thomas,Strakosha,https://media.api-sports.io/football/players/1835.png,1995-03-19,30.0,Albania,186.0,78.0,Goalkeeper,Brentford,55,https://media.api-sports.io/football/teams/55.png,2024,
2597,T. Tomiyasu,Takehiro,Tomiyasu,https://media.api-sports.io/football/players/2597.png,1998-11-05,27.0,Japan,187.0,84.0,Defender,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2024,
18769,T. Walcott,Theo James,Walcott,https://media.api-sports.io/football/players/18769.png,1989-03-16,34.0,England,176.0,68.0,Attacker,Southampton,41,https://media.api-sports.io/football/teams/41.png,2022,
329369,T. Watson,Thomas,Watson,https://media.api-sports.io/football/players/329369.png,2006-04-08,19.0,England,168.0,63.0,Attacker,Brighton,51,https://media.api-sports.io/football/teams/51.png,2025,
1166,T. Werner,Timo,Werner,https://media.api-sports.io/football/players/1166.png,1996-03-06,29.0,Germany,180.0,75.0,Attacker,Tottenham,47,https://media.api-sports.io/football/teams/47.png,2024,
305732,T. Wilson-Brown,Thomas,Wilson-Brown,https://media.api-sports.io/football/players/305732.png,2004-10-05,21.0,England,194.0,,Defender,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
278116,Tawanda Jethro Maswanhise,Tawanda Jethro,Maswanhise,https://media.api-sports.io/football/players/278116.png,2002-11-20,23.0,England,180.0,,Attacker,Leicester,46,https://media.api-sports.io/football/teams/46.png,2024,
360010,Taylan Harris,Taylan,Harris,https://media.api-sports.io/football/players/360010.png,2005-10-30,20.0,England,,,Attacker,Luton,1359,https://media.api-sports.io/football/teams/1359.png,2023,
298061,Ted Curd,Ted,Curd,https://media.api-sports.io/football/players/298061.png,2006-02-14,19.0,England,190.0,,Goalkeeper,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
284236,Temple Ojinnaka,Temple,Ojinnaka,https://media.api-sports.io/football/players/284236.png,2005-03-30,20.0,England,191.0,,Midfielder,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,
691,Tetê,Mateus Cardoso,Lemos Martins,https://media.api-sports.io/football/players/691.png,2000-02-15,25.0,Brazil,175.0,70.0,Forward,Leicester,46,https://media.api-sports.io/football/teams/46.png,2022,
196156,Thiago,Igor Thiago,Nascimento Rodrigues,https://media.api-sports.io/football/players/196156.png,2001-06-26,24.0,Brazil,191.0,85.0,Attacker,Brentford,55,https://media.api-sports.io/football/teams/55.png,2025,9.0
507,Thiago Alcântara,Thiago,Alcântara do Nascimento,https://media.api-sports.io/football/players/507.png,1991-04-11,33.0,Spain,174.0,70.0,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
259,Thiago Silva,Thiago,Emiliano da Silva,https://media.api-sports.io/football/players/259.png,1984-09-22,41.0,Brazil,183.0,79.0,Defender,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2024,
152976,Thomas Daniel Hill,Thomas Daniel,Hill,https://media.api-sports.io/football/players/152976.png,2002-10-13,23.0,England,,,Midfielder,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
400033,Timur Tuterov,Timur,Tuterov,https://media.api-sports.io/football/players/400033.png,2005-06-11,20.0,Ukraine,183.0,70.0,Attacker,Sunderland,746,https://media.api-sports.io/football/teams/746.png,2025,
284400,Tobias Christopher Collyer,Tobias Christopher,Collyer,https://media.api-sports.io/football/players/284400.png,2004-01-03,21.0,England,180.0,73.0,Midfielder,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
455009,Tom Taylor,Tom,Taylor,https://media.api-sports.io/football/players/455009.png,2005-02-21,20.0,England,,,Midfielder,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,
328120,Tomas Galvez,Tomas,Galvez,https://media.api-sports.io/football/players/328120.png,2005-01-28,20.0,Finland,176.0,55.0,Defender,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
388510,Tony Yogane,Tony,Yogane,https://media.api-sports.io/football/players/388510.png,2005-09-24,20.0,England,178.0,68.0,Midfielder,Brentford,55,https://media.api-sports.io/football/teams/55.png,2024,
41606,Toti Gomes,Tote António,Gomes,https://media.api-sports.io/football/players/41606.png,1999-01-16,26.0,Portugal,187.0,72.0,Defender,Wolves,39,https://media.api-sports.io/football/teams/39.png,2025,24.0
340246,Trent Toure Kone Doherty,Trent,Toure Kone Doherty,https://media.api-sports.io/football/players/340246.png,2006-06-30,19.0,Republic of Ireland,175.0,65.0,Attacker,Liverpool,40,https://media.api-sports.io/football/teams/40.png,2024,
360269,Triston Rowe,Triston,Rowe,https://media.api-sports.io/football/players/360269.png,2006-05-18,19.0,England,183.0,70.0,Defender,Aston Villa,66,https://media.api-sports.io/football/teams/66.png,2025,
361675,True Grant,True,Grant,https://media.api-sports.io/football/players/361675.png,2005-11-02,20.0,England,,,Goalkeeper,Manchester City,50,https://media.api-sports.io/football/teams/50.png,2024,
284259,Ty Kimoni Barnett,Ty,Kimoni Barnett,https://media.api-sports.io/football/players/284259.png,2005-07-19,20.0,England,,,Attacker,Wolves,39,https://media.api-sports.io/football/teams/39.png,2024,
404017,Tyler Fletcher,Tyler,Fletcher,https://media.api-sports.io/football/players/404017.png,2007-03-19,18.0,England,,,Midfielder,Manchester United,33,https://media.api-sports.io/football/teams/33.png,2024,
334037,Tyrique George,Tyrique Aaron Delali Yusuff,George,https://media.api-sports.io/football/players/334037.png,2006-02-04,19.0,England,181.0,75.0,Attacker,Chelsea,49,https://media.api-sports.io/football/teams/49.png,2025,19.0
319572,V. Barco,Valentín,Barco,https://media.api-sports.io/football/players/319572.png,2004-07-23,21.0,Argentina,170.0,66.0,Midfielder,Brighton,51,https://media.api-sports.io/football/teams/51.png,2024,
50856,V. Castellanos,Valentín Mariano José,Castellanos Giménez,https://media.api-sports.io/football/players/50856.png,1998-10-03,27.0,Argentina,178.0,70.0,Attacker,West Ham,48,https://media.api-sports.io/football/teams/48.png,2025,11.0
1231,V. Coufal,Vladimír,Coufal,https://media.api-sports.io/football/players/1231.png,1992-08-22,33.0,Czechia,174.0,76.0,Defender,West Ham,48,https://media.api-sports.io/football/teams/48.png,2024,
18979,V. Gyökeres,Viktor Einar,Gyökeres,https://media.api-sports.io/football/players/18979.png,1998-06-04,27.0,Sweden,189.0,90.0,Attacker,Arsenal,42,https://media.api-sports.io/football/teams/42.png,2025,14.0
44994,V. Hladký,Václav,Hladký,https://media.api-sports.io/football/players/44994.png,1990-11-14,35.0,Czechia,192.0,80.0,Goalkeeper,Ipswich,57,https://media.api-sports.io/football/teams/57.png,2024,32.0
25073,V. Janelt,Vitaly,Janelt,https://media.api-sports.io/football/players/25073.png,1998-05-10,27.0,Germany,184.0,79.0,Midfielder,Brentford,55,https://media.api-sports.io/football/teams/55.png,2025,27.0
